customer_id,age,plan_type,city,join_date
C00611,26,Bronze,Hyderabad,2020-11-07
C00612,53,Silver,Bangalore,2021-11-19
C00613,46,Gold,Chennai,2021-09-30
C00614,33,Bronze,Bangalore,2020-11-10
C00615,45,Bronze,Bangalore,2022-03-02
C00616,38,Gold,Bangalore,2020-10-23
C00617,19,Bronze,Pune,2022-04-15
C00618,52,Bronze,Delhi,2021-08-01
C00619,45,Silver,Delhi,2021-11-05
C00620,53,Bronze,Bangalore,2022-03-18
C00621,48,Gold,Pune,2022-06-30
C00622,50,Silver,Pune,2022-03-09
C00623,40,Silver,Bangalore,2020-04-30
C00624,58,Gold,Chennai,2022-06-22
C00625,34,Gold,Chennai,2022-09-08
C00626,18,Silver,Mumbai,2022-07-18
C00627,59,Bronze,Bangalore,2022-07-07
C00628,40,Silver,Mumbai,2020-05-07
C00629,44,Gold,Chennai,2020-10-05
C00630,42,Silver,Chennai,2021-05-23
C00631,49,Gold,Bangalore,2021-05-19
C00632,36,Silver,Mumbai,2020-01-28
C00633,41,Bronze,Mumbai,2022-05-30
C00634,20,Silver,Bangalore,2022-04-14
C00635,29,Silver,Mumbai,2020-10-17
C00636,52,Gold,Hyderabad,2021-05-17
C00637,32,Gold,Chennai,2020-07-11
C00638,34,Gold,Delhi,2022-04-24
C00639,49,Silver,Pune,2020-10-10
C00640,24,Bronze,Mumbai,2021-09-23
C00641,36,Gold,Mumbai,2021-07-02
C00642,24,Gold,Pune,2020-01-27
C00643,22,Silver,Mumbai,2020-08-27
C00644,57,Gold,Pune,2020-06-01
C00645,38,Bronze,Bangalore,2020-07-23
C00646,24,Bronze,Hyderabad,2022-03-24
C00647,54,Gold,Hyderabad,2022-08-17
C00648,40,Gold,Chennai,2020-01-01
C00649,28,Silver,Delhi,2021-04-24
C00650,27,Bronze,Mumbai,2021-05-26
C00651,38,Bronze,Delhi,2021-09-23
C00652,58,Gold,Bangalore,2021-04-26
C00653,50,Silver,Hyderabad,2020-12-30
C00654,37,Bronze,Bangalore,2020-02-29
C00655,50,Bronze,Bangalore,2021-05-13
C00656,57,Silver,Mumbai,2020-08-10
C00657,52,Silver,Bangalore,2020-08-10
C00658,51,Bronze,Hyderabad,2020-06-22
C00659,53,Bronze,Delhi,2022-09-21
C00660,44,Silver,Hyderabad,2020-06-03
C00661,36,Bronze,Mumbai,2022-07-15
C00662,22,Gold,Hyderabad,2020-04-12
C00663,46,Gold,Pune,2021-12-21
C00664,27,Silver,Delhi,2020-01-10
C00665,57,Silver,Pune,2022-01-02
C00666,30,Silver,Pune,2021-05-16
C00667,46,Gold,Chennai,2020-05-28
C00668,22,Bronze,Mumbai,2020-05-05
C00669,29,Gold,Bangalore,2020-01-10
C00670,30,Bronze,Pune,2021-07-26
C00671,39,Gold,Hyderabad,2022-02-25
C00672,57,Bronze,Bangalore,2022-06-09
C00673,32,Gold,Hyderabad,2020-01-19
C00674,30,Silver,Hyderabad,2022-01-19
C00675,18,Gold,Bangalore,2021-03-23
C00676,55,Bronze,Bangalore,2020-04-10
C00677,18,Gold,Hyderabad,2020-04-03
C00678,28,Gold,Mumbai,2021-12-01
C00679,57,Gold,Delhi,2020-07-17
C00680,39,Silver,Chennai,2020-02-02
C00681,52,Gold,Delhi,2020-06-23
C00682,23,Silver,Mumbai,2021-08-22
C00683,45,Silver,Chennai,2021-05-21
C00684,48,Gold,Bangalore,2021-07-12
C00685,25,Gold,Chennai,2021-01-01
C00686,22,Gold,Hyderabad,2022-04-16
C00687,59,Bronze,Delhi,2020-09-21
C00688,34,Gold,Chennai,2020-08-11
C00689,55,Silver,Hyderabad,2021-02-22
C00690,26,Gold,Mumbai,2021-04-02
C00691,27,Bronze,Chennai,2021-03-24
C00692,37,Gold,Hyderabad,2022-06-24
C00693,31,Bronze,Mumbai,2022-09-15
C00694,31,Bronze,Bangalore,2021-02-06
C00695,43,Gold,Mumbai,2021-06-07
C00696,46,Silver,Mumbai,2020-07-16
C00697,44,Bronze,Delhi,2021-09-02
C00698,42,Gold,Hyderabad,2020-11-12
C00699,33,Gold,Chennai,2021-04-13
C00700,53,Silver,Delhi,2021-03-17
C00701,51,Bronze,Pune,2020-02-10
C00702,33,Bronze,Mumbai,2020-06-24
C00703,50,Gold,Pune,2020-11-08
C00704,20,Gold,Delhi,2021-09-05
C00705,40,Silver,Hyderabad,2020-06-22
C00706,28,Silver,Delhi,2021-05-17
C00707,35,Bronze,Hyderabad,2020-02-26
C00708,58,Bronze,Hyderabad,2022-05-02
C00709,46,Gold,Bangalore,2020-06-02
C00710,22,Bronze,Mumbai,2021-10-31
C00711,41,Silver,Delhi,2021-12-05
C00712,46,Silver,Hyderabad,2020-06-11
C00713,46,Gold,Delhi,2021-12-23
C00714,43,Silver,Delhi,2021-12-18
C00715,57,Silver,Hyderabad,2022-03-01
C00716,20,Silver,Chennai,2020-12-29
C00717,19,Silver,Pune,2020-04-01
C00718,42,Gold,Mumbai,2022-05-07
C00719,36,Gold,Mumbai,2020-10-09
C00720,57,Bronze,Chennai,2022-01-15
C00721,19,Silver,Bangalore,2022-08-20
C00722,36,Bronze,Chennai,2022-06-02
C00723,18,Gold,Bangalore,2020-05-18
C00724,44,Gold,Bangalore,2020-04-30
C00725,52,Gold,Chennai,2022-02-25
C00726,58,Gold,Mumbai,2020-12-17
C00727,22,Gold,Pune,2022-07-25
C00728,55,Gold,Mumbai,2020-11-21
C00729,21,Gold,Mumbai,2022-07-25
C00730,34,Silver,Mumbai,2022-09-25
C00731,38,Bronze,Chennai,2022-01-31
C00732,48,Gold,Chennai,2020-06-22
C00733,39,Silver,Chennai,2020-01-26
C00734,28,Silver,Mumbai,2021-07-04
C00735,51,Bronze,Pune,2020-02-22
C00736,32,Gold,Bangalore,2022-03-06
C00737,27,Bronze,Delhi,2021-02-10
C00738,55,Gold,Bangalore,2022-01-17
C00739,49,Silver,Bangalore,2021-01-21
C00740,48,Silver,Delhi,2022-04-02
C00741,54,Silver,Mumbai,2021-10-23
C00742,45,Silver,Pune,2021-09-12
C00743,48,Bronze,Pune,2020-09-24
C00744,23,Gold,Bangalore,2021-03-08
C00745,31,Gold,Delhi,2021-01-25
C00746,40,Bronze,Hyderabad,2022-01-20
C00747,33,Gold,Mumbai,2020-04-18
C00748,42,Silver,Bangalore,2021-02-15
C00749,56,Gold,Pune,2021-02-07
C00750,19,Silver,Chennai,2021-06-22
C00751,55,Bronze,Chennai,2022-05-22
C00752,58,Gold,Delhi,2020-09-02
C00753,56,Bronze,Delhi,2020-06-11
C00754,51,Gold,Bangalore,2021-06-07
C00755,57,Silver,Hyderabad,2021-03-02
C00756,42,Bronze,Pune,2022-01-05
C00757,53,Gold,Bangalore,2022-04-07
C00758,33,Silver,Hyderabad,2022-03-19
C00759,35,Bronze,Delhi,2022-07-21
C00760,30,Bronze,Chennai,2020-01-18
C00761,54,Gold,Mumbai,2022-09-19
C00762,44,Gold,Chennai,2021-04-23
C00763,51,Gold,Pune,2021-01-11
C00764,28,Silver,Pune,2020-11-15
C00765,18,Gold,Chennai,2022-08-01
C00766,30,Bronze,Chennai,2022-06-24
C00767,47,Bronze,Hyderabad,2021-05-14
C00768,22,Gold,Bangalore,2022-04-30
C00769,35,Gold,Delhi,2022-07-16
C00770,31,Bronze,Hyderabad,2021-05-12
C00771,30,Silver,Mumbai,2022-08-05
C00772,49,Gold,Chennai,2021-07-30
C00773,24,Gold,Mumbai,2022-06-05
C00774,25,Bronze,Mumbai,2020-07-26
C00775,24,Gold,Hyderabad,2022-06-03
C00776,33,Silver,Delhi,2021-11-01
C00777,48,Bronze,Pune,2022-06-15
C00778,44,Gold,Bangalore,2022-07-02
C00779,50,Bronze,Pune,2022-02-07
C00780,46,Gold,Delhi,2020-11-01
C00781,25,Gold,Pune,2020-06-23
C00782,50,Gold,Chennai,2022-05-06
C00783,58,Silver,Chennai,2022-04-07
C00784,36,Silver,Hyderabad,2021-01-31
C00785,38,Bronze,Mumbai,2021-10-03
C00786,58,Gold,Delhi,2021-02-03
C00787,38,Gold,Delhi,2021-07-20
C00788,42,Silver,Pune,2020-07-28
C00789,59,Gold,Hyderabad,2022-01-10
C00790,40,Silver,Pune,2021-02-20
C00791,28,Gold,Pune,2022-07-24
C00792,50,Bronze,Delhi,2020-08-21
C00793,37,Gold,Pune,2022-03-24
C00794,42,Gold,Mumbai,2022-05-19
C00795,43,Silver,Pune,2022-09-06
C00796,57,Gold,Mumbai,2021-04-20
C00797,29,Gold,Delhi,2020-04-22
C00798,49,Silver,Hyderabad,2022-01-22
C00799,50,Bronze,Chennai,2020-08-08
C00800,27,Bronze,Mumbai,2022-05-02
C00801,21,Silver,Hyderabad,2022-08-11
C00802,32,Silver,Hyderabad,2021-01-27
C00803,23,Silver,Mumbai,2021-07-09
C00804,44,Silver,Delhi,2021-03-12
C00805,22,Silver,Bangalore,2022-02-24
C00806,22,Bronze,Hyderabad,2020-11-27
C00807,35,Bronze,Hyderabad,2022-04-05
C00808,45,Silver,Delhi,2020-03-17
C00809,52,Gold,Delhi,2022-02-05
C00810,39,Silver,Pune,2021-06-01
C00811,51,Gold,Delhi,2020-07-08
C00812,21,Silver,Hyderabad,2021-10-26
C00813,35,Silver,Mumbai,2020-08-23
C00814,58,Bronze,Bangalore,2021-02-11
C00815,43,Gold,Pune,2020-12-22
C00816,59,Gold,Mumbai,2020-11-21
C00817,39,Bronze,Bangalore,2021-02-05
C00818,50,Bronze,Bangalore,2022-06-07
C00819,31,Bronze,Bangalore,2020-09-29
C00820,48,Bronze,Chennai,2022-05-19
C00821,27,Gold,Mumbai,2021-03-06
C00822,41,Gold,Pune,2022-07-06
C00823,38,Silver,Pune,2020-02-15
C00824,25,Silver,Bangalore,2022-08-10
C00825,49,Bronze,Mumbai,2020-03-14
C00826,48,Bronze,Chennai,2022-01-27
C00827,51,Bronze,Bangalore,2022-07-31
C00828,40,Silver,Delhi,2022-05-10
C00829,42,Silver,Pune,2020-09-09
C00830,24,Silver,Hyderabad,2022-08-08
C00831,36,Silver,Bangalore,2022-02-04
C00832,24,Silver,Delhi,2020-07-12
C00833,25,Silver,Pune,2021-10-17
C00834,31,Silver,Chennai,2022-09-08
C00835,18,Bronze,Mumbai,2022-08-30
C00836,30,Bronze,Pune,2021-04-29
C00837,20,Bronze,Mumbai,2020-07-17
C00838,45,Bronze,Mumbai,2020-03-28
C00839,55,Silver,Chennai,2022-02-14
C00840,32,Gold,Chennai,2021-10-25
C00841,53,Silver,Bangalore,2022-05-09
C00842,20,Gold,Bangalore,2020-04-01
C00843,21,Bronze,Pune,2022-08-11
C00844,22,Silver,Chennai,2022-07-28
C00845,43,Bronze,Delhi,2022-06-12
C00846,42,Silver,Pune,2020-07-27
C00847,27,Bronze,Hyderabad,2021-07-13
C00848,25,Gold,Mumbai,2021-04-04
C00849,29,Gold,Mumbai,2020-02-06
C00850,20,Gold,Bangalore,2020-11-05
C00851,44,Silver,Delhi,2020-10-04
C00852,40,Gold,Chennai,2020-10-12
C00853,57,Silver,Chennai,2020-01-19
C00854,50,Gold,Bangalore,2022-06-16
C00855,31,Gold,Hyderabad,2020-01-28
C00856,40,Silver,Pune,2022-06-22
C00857,48,Silver,Pune,2020-04-21
C00858,30,Gold,Delhi,2021-02-03
C00859,29,Silver,Bangalore,2022-07-03
C00860,52,Gold,Bangalore,2022-04-15
C00861,35,Silver,Hyderabad,2022-09-17
C00862,38,Bronze,Pune,2020-05-16
C00863,59,Bronze,Bangalore,2021-01-31
C00864,18,Bronze,Chennai,2021-02-08
C00865,55,Bronze,Delhi,2020-05-31
C00866,58,Bronze,Pune,2021-09-08
C00867,59,Gold,Hyderabad,2020-06-16
C00868,26,Bronze,Delhi,2020-03-14
C00869,40,Bronze,Mumbai,2022-08-03
C00870,31,Bronze,Chennai,2021-03-31
C00871,28,Bronze,Hyderabad,2021-05-07
C00872,24,Silver,Delhi,2021-08-12
C00873,48,Gold,Bangalore,2021-11-18
C00874,41,Bronze,Mumbai,2021-06-20
C00875,43,Bronze,Hyderabad,2020-09-30
C00876,47,Bronze,Bangalore,2020-12-18
C00877,51,Gold,Chennai,2020-02-06
C00878,55,Silver,Mumbai,2022-07-15
C00879,22,Gold,Pune,2022-06-03
C00880,22,Silver,Bangalore,2020-06-30
C00881,36,Bronze,Delhi,2020-11-22
C00882,55,Bronze,Hyderabad,2021-10-13
C00883,45,Gold,Mumbai,2021-09-09
C00884,43,Gold,Bangalore,2021-06-26
C00885,59,Silver,Pune,2020-11-16
C00886,40,Silver,Hyderabad,2022-07-06
C00887,47,Gold,Hyderabad,2022-09-21
C00888,20,Silver,Bangalore,2020-05-28
C00889,45,Gold,Pune,2021-10-24
C00890,50,Silver,Chennai,2020-06-07
C00891,59,Gold,Chennai,2022-04-23
C00892,20,Gold,Mumbai,2022-06-24
C00893,22,Gold,Bangalore,2021-10-20
C00894,36,Silver,Mumbai,2021-11-26
C00895,59,Silver,Chennai,2021-08-21
C00896,18,Silver,Hyderabad,2022-09-09
C00897,55,Gold,Mumbai,2020-09-20
C00898,26,Silver,Pune,2020-09-18
C00899,22,Silver,Delhi,2020-08-20
C00900,59,Gold,Chennai,2022-01-11
C00901,51,Bronze,Chennai,2022-04-05
C00902,54,Gold,Pune,2022-06-05
C00903,50,Silver,Mumbai,2020-01-24
C00904,42,Gold,Bangalore,2021-11-02
C00905,59,Bronze,Hyderabad,2021-12-02
C00906,46,Gold,Delhi,2021-06-27
C00907,42,Silver,Bangalore,2022-09-05
C00908,26,Bronze,Bangalore,2020-12-11
C00909,20,Silver,Pune,2022-08-07
C00910,32,Bronze,Mumbai,2020-10-24
C00911,21,Bronze,Chennai,2022-04-20
C00912,55,Gold,Chennai,2020-03-28
C00913,37,Gold,Pune,2020-07-18
C00914,40,Silver,Mumbai,2020-02-08
C00915,54,Gold,Pune,2021-12-04
C00916,25,Gold,Chennai,2021-05-11
C00917,54,Bronze,Bangalore,2022-03-29
C00918,50,Gold,Hyderabad,2022-05-18
C00919,50,Bronze,Mumbai,2020-03-25
C00920,24,Bronze,Delhi,2022-01-27
C00921,39,Bronze,Delhi,2021-01-27
C00922,22,Silver,Bangalore,2022-01-04
C00923,32,Silver,Pune,2020-11-01
C00924,38,Silver,Pune,2022-06-04
C00925,42,Bronze,Chennai,2020-04-27
C00926,34,Silver,Bangalore,2021-10-13
C00927,24,Silver,Chennai,2020-02-18
C00928,36,Gold,Chennai,2022-03-15
C00929,24,Silver,Delhi,2021-11-10
C00930,57,Silver,Chennai,2020-04-18
C00931,41,Bronze,Chennai,2020-01-15
C00932,28,Bronze,Delhi,2020-03-18
C00933,58,Bronze,Pune,2021-08-09
C00934,18,Bronze,Mumbai,2020-11-02
C00935,49,Bronze,Hyderabad,2020-06-19
C00936,57,Bronze,Chennai,2022-06-20
C00937,19,Silver,Mumbai,2021-04-06
C00938,32,Bronze,Delhi,2020-10-02
C00939,38,Bronze,Mumbai,2020-01-20
C00940,41,Gold,Hyderabad,2020-01-15
C00941,34,Silver,Mumbai,2020-05-06
C00942,26,Silver,Mumbai,2020-10-23
C00943,52,Silver,Mumbai,2020-05-25
C00944,37,Bronze,Mumbai,2021-01-02
C00945,36,Bronze,Bangalore,2020-04-26
C00946,35,Bronze,Chennai,2022-09-01
C00947,37,Gold,Delhi,2020-01-27
C00948,47,Bronze,Hyderabad,2021-02-04
C00949,57,Gold,Delhi,2020-03-02
C00950,18,Silver,Bangalore,2020-02-29
C00951,41,Bronze,Bangalore,2020-07-14
C00952,41,Gold,Bangalore,2022-09-16
C00953,36,Gold,Chennai,2022-05-03
C00954,47,Bronze,Bangalore,2021-01-13
C00955,43,Silver,Mumbai,2022-03-30
C00956,59,Silver,Delhi,2020-05-27
C00957,55,Silver,Pune,2020-05-10
C00958,46,Gold,Hyderabad,2021-08-16
C00959,30,Gold,Bangalore,2022-01-28
C00960,21,Gold,Delhi,2022-04-15
C00961,34,Gold,Bangalore,2022-06-22
C00962,50,Silver,Chennai,2020-04-25
C00963,22,Bronze,Bangalore,2020-10-12
C00964,45,Gold,Bangalore,2020-01-12
C00965,41,Gold,Bangalore,2020-01-29
C00966,34,Silver,Bangalore,2022-06-21
C00967,56,Bronze,Hyderabad,2021-03-16
C00968,57,Bronze,Delhi,2022-04-28
C00969,28,Silver,Chennai,2021-02-06
C00970,29,Silver,Bangalore,2022-03-03
C00971,30,Bronze,Bangalore,2020-02-20
C00972,25,Gold,Bangalore,2022-05-30
C00973,18,Bronze,Bangalore,2020-11-07
C00974,26,Silver,Mumbai,2022-09-26
C00975,45,Gold,Mumbai,2020-12-15
C00976,19,Gold,Pune,2020-11-11
C00977,31,Silver,Bangalore,2020-12-19
C00978,30,Silver,Pune,2020-03-12
C00979,19,Silver,Hyderabad,2020-10-01
C00980,21,Bronze,Pune,2022-06-16
C00981,29,Bronze,Delhi,2021-10-05
C00982,27,Gold,Mumbai,2021-09-29
C00983,20,Silver,Mumbai,2020-03-09
C00984,21,Gold,Bangalore,2020-04-21
C00985,23,Gold,Bangalore,2020-11-25
C00986,40,Gold,Hyderabad,2021-03-13
C00987,22,Gold,Chennai,2021-12-16
C00988,20,Silver,Hyderabad,2022-09-12
C00989,27,Gold,Delhi,2022-01-30
C00990,36,Silver,Bangalore,2020-04-26
C00991,31,Silver,Bangalore,2022-08-24
C00992,38,Bronze,Hyderabad,2021-09-25
C00993,45,Silver,Hyderabad,2022-02-14
C00994,38,Bronze,Hyderabad,2020-10-27
C00995,53,Silver,Mumbai,2020-02-12
C00996,41,Silver,Pune,2022-02-02
C00997,55,Silver,Pune,2020-02-02
C00998,34,Bronze,Bangalore,2021-08-07
C00999,39,Bronze,Mumbai,2021-04-24
C01000,36,Gold,Hyderabad,2022-07-14
C01001,27,Bronze,Bangalore,2020-06-25
C01002,28,Bronze,Mumbai,2021-06-05
C01003,55,Bronze,Delhi,2021-11-25
C01004,19,Bronze,Chennai,2020-10-25
C01005,50,Gold,Mumbai,2020-09-13
C01006,48,Bronze,Bangalore,2021-05-05
C01007,52,Silver,Pune,2021-07-26
C01008,54,Silver,Hyderabad,2020-02-28
C01009,53,Bronze,Chennai,2021-10-02
C01010,40,Bronze,Delhi,2020-12-08
C01011,53,Silver,Chennai,2021-09-21
C01012,57,Silver,Chennai,2021-11-28
C01013,56,Gold,Mumbai,2022-08-13
C01014,43,Silver,Bangalore,2020-05-17
C01015,42,Silver,Bangalore,2022-01-20
C01016,34,Bronze,Chennai,2022-08-16
C01017,32,Silver,Hyderabad,2020-10-24
C01018,54,Gold,Bangalore,2022-04-12
C01019,21,Silver,Chennai,2022-05-25
C01020,39,Bronze,Bangalore,2021-09-19
C01021,34,Bronze,Hyderabad,2022-09-07
C01022,39,Silver,Delhi,2020-01-06
C01023,34,Bronze,Chennai,2020-10-26
C01024,31,Gold,Pune,2022-01-15
C01025,31,Gold,Pune,2022-02-18
C01026,34,Silver,Chennai,2020-10-25
C01027,25,Silver,Mumbai,2020-12-27
C01028,51,Silver,Delhi,2021-07-21
C01029,43,Bronze,Mumbai,2020-07-13
C01030,47,Gold,Pune,2022-04-21
C01031,39,Gold,Hyderabad,2020-10-03
C01032,33,Bronze,Chennai,2021-10-30
C01033,47,Gold,Bangalore,2022-06-27
C01034,33,Silver,Pune,2022-03-18
C01035,55,Silver,Delhi,2022-04-16
C01036,41,Silver,Pune,2022-06-10
C01037,53,Gold,Delhi,2022-05-30
C01038,52,Silver,Delhi,2022-02-23
C01039,23,Bronze,Chennai,2021-05-07
C01040,21,Bronze,Delhi,2020-11-11
C01041,35,Gold,Mumbai,2020-11-24
C01042,23,Bronze,Hyderabad,2020-12-10
C01043,43,Bronze,Pune,2021-11-17
C01044,54,Gold,Hyderabad,2021-03-07
C01045,44,Silver,Bangalore,2021-07-30
C01046,58,Silver,Pune,2021-01-18
C01047,28,Silver,Hyderabad,2021-12-31
C01048,55,Gold,Hyderabad,2020-08-23
C01049,33,Bronze,Chennai,2021-10-24
C01050,36,Silver,Chennai,2020-11-03
C01051,32,Silver,Bangalore,2021-12-02
C01052,43,Gold,Delhi,2020-01-15
C01053,58,Silver,Pune,2021-12-02
C01054,48,Gold,Chennai,2021-12-13
C01055,36,Bronze,Pune,2022-09-02
C01056,41,Gold,Bangalore,2021-10-12
C01057,26,Gold,Chennai,2021-08-05
C01058,40,Gold,Chennai,2021-07-19
C01059,21,Gold,Delhi,2020-05-19
C01060,27,Bronze,Pune,2020-06-02
C01061,26,Bronze,Pune,2022-01-11
C01062,36,Silver,Pune,2020-06-25
C01063,32,Bronze,Delhi,2021-02-16
C01064,51,Bronze,Chennai,2020-07-10
C01065,59,Silver,Bangalore,2021-12-26
C01066,36,Bronze,Pune,2020-11-25
C01067,38,Gold,Hyderabad,2021-12-04
C01068,51,Gold,Delhi,2020-03-27
C01069,34,Silver,Mumbai,2021-12-31
C01070,35,Silver,Bangalore,2020-03-25
C01071,34,Silver,Hyderabad,2020-08-24
C01072,19,Gold,Pune,2022-03-29
C01073,18,Bronze,Mumbai,2020-05-07
C01074,27,Gold,Bangalore,2020-10-01
C01075,54,Silver,Delhi,2021-03-06
C01076,22,Bronze,Mumbai,2021-11-06
C01077,29,Bronze,Chennai,2022-01-31
C01078,53,Gold,Mumbai,2022-04-09
C01079,48,Silver,Hyderabad,2020-08-20
C01080,55,Gold,Bangalore,2020-09-25
C01081,26,Bronze,Hyderabad,2020-06-16
C01082,43,Gold,Hyderabad,2020-02-15
C01083,32,Gold,Pune,2021-07-07
C01084,33,Silver,Delhi,2022-03-11
C01085,30,Silver,Mumbai,2022-02-08
C01086,42,Bronze,Bangalore,2020-09-10
C01087,47,Gold,Chennai,2022-09-18
C01088,24,Gold,Delhi,2020-03-27
C01089,21,Gold,Delhi,2022-08-14
C01090,57,Bronze,Bangalore,2021-06-16
C01091,55,Bronze,Delhi,2021-06-17
C01092,47,Silver,Pune,2020-08-31
C01093,27,Silver,Delhi,2022-07-13
C01094,47,Silver,Pune,2022-07-06
C01095,56,Gold,Mumbai,2022-04-13
C01096,24,Gold,Mumbai,2020-08-06
C01097,53,Silver,Hyderabad,2021-04-16
C01098,52,Gold,Pune,2021-01-07
C01099,41,Silver,Chennai,2020-03-09
C01100,56,Bronze,Mumbai,2022-08-14
C01101,53,Silver,Delhi,2022-07-13
C01102,37,Bronze,Bangalore,2022-01-23
C01103,49,Gold,Bangalore,2022-07-29
C01104,56,Silver,Pune,2021-09-14
C01105,43,Gold,Chennai,2021-04-15
C01106,43,Bronze,Hyderabad,2020-09-12
C01107,53,Bronze,Delhi,2021-12-29
C01108,52,Bronze,Pune,2022-08-04
C01109,52,Gold,Bangalore,2022-05-17
C01110,29,Gold,Pune,2020-09-06
C01111,50,Gold,Delhi,2020-12-23
C01112,53,Gold,Chennai,2022-09-05
C01113,31,Bronze,Chennai,2021-04-28
C01114,50,Bronze,Mumbai,2020-08-19
C01115,41,Silver,Delhi,2021-04-17
C01116,32,Silver,Mumbai,2021-03-05
C01117,48,Gold,Mumbai,2020-06-14
C01118,34,Bronze,Mumbai,2020-02-23
C01119,29,Bronze,Pune,2021-12-30
C01120,39,Bronze,Bangalore,2021-09-06
C01121,40,Silver,Chennai,2020-08-01
C01122,43,Silver,Pune,2022-01-21
C01123,31,Bronze,Bangalore,2022-08-17
C01124,29,Bronze,Chennai,2021-08-20
C01125,21,Bronze,Delhi,2020-12-26
C01126,30,Silver,Chennai,2021-03-19
C01127,35,Bronze,Chennai,2020-08-06
C01128,45,Bronze,Chennai,2022-01-15
C01129,55,Gold,Hyderabad,2021-08-02
C01130,58,Gold,Delhi,2022-05-24
C01131,36,Silver,Pune,2020-05-04
C01132,55,Bronze,Pune,2021-05-08
C01133,20,Bronze,Bangalore,2021-02-14
C01134,36,Gold,Pune,2021-03-29
C01135,37,Silver,Mumbai,2021-07-12
C01136,42,Gold,Chennai,2021-12-28
C01137,28,Gold,Pune,2020-02-12
C01138,34,Gold,Bangalore,2020-02-27
C01139,52,Gold,Bangalore,2021-03-05
C01140,31,Bronze,Mumbai,2022-01-26
C01141,56,Bronze,Bangalore,2021-08-27
C01142,36,Gold,Hyderabad,2022-06-19
C01143,20,Silver,Chennai,2021-09-23
C01144,51,Silver,Chennai,2022-08-28
C01145,58,Silver,Chennai,2020-02-13
C01146,39,Silver,Delhi,2020-10-26
C01147,55,Gold,Pune,2021-06-29
C01148,44,Bronze,Hyderabad,2020-07-24
C01149,38,Silver,Pune,2021-10-22
C01150,58,Gold,Hyderabad,2021-10-04
C01151,48,Silver,Pune,2021-01-25
C01152,44,Silver,Mumbai,2021-07-14
C01153,54,Gold,Bangalore,2020-02-27
C01154,19,Bronze,Bangalore,2021-11-27
C01155,26,Bronze,Mumbai,2020-11-22
C01156,36,Gold,Hyderabad,2021-08-10
C01157,59,Bronze,Delhi,2022-02-18
C01158,53,Gold,Hyderabad,2022-05-04
C01159,27,Gold,Bangalore,2021-08-06
C01160,57,Gold,Delhi,2021-11-12
C01161,56,Bronze,Pune,2021-06-07
C01162,24,Gold,Delhi,2022-06-30
C01163,21,Silver,Hyderabad,2022-09-01
C01164,32,Bronze,Mumbai,2021-12-01
C01165,29,Bronze,Pune,2021-05-08
C01166,23,Bronze,Hyderabad,2022-07-18
C01167,26,Bronze,Pune,2021-12-19
C01168,52,Silver,Delhi,2020-02-01
C01169,25,Bronze,Bangalore,2022-05-10
C01170,24,Bronze,Hyderabad,2021-09-15
C01171,21,Gold,Mumbai,2020-07-22
C01172,30,Bronze,Delhi,2022-09-24
C01173,36,Silver,Hyderabad,2020-02-20
C01174,24,Silver,Mumbai,2020-07-11
C01175,27,Silver,Hyderabad,2021-11-16
C01176,42,Silver,Delhi,2021-08-08
C01177,52,Bronze,Hyderabad,2020-08-22
C01178,42,Bronze,Pune,2022-03-14
C01179,46,Silver,Delhi,2021-04-28
C01180,29,Silver,Hyderabad,2021-03-16
C01181,57,Bronze,Bangalore,2021-03-29
C01182,29,Silver,Hyderabad,2020-07-09
C01183,23,Gold,Pune,2022-08-25
C01184,27,Silver,Mumbai,2021-08-17
C01185,19,Silver,Mumbai,2020-03-09
C01186,42,Gold,Mumbai,2022-03-07
C01187,24,Gold,Bangalore,2021-07-01
C01188,57,Bronze,Pune,2021-11-29
C01189,40,Bronze,Delhi,2020-12-14
C01190,28,Gold,Mumbai,2022-05-08
C01191,53,Gold,Pune,2021-01-10
C01192,40,Bronze,Hyderabad,2022-01-11
C01193,24,Silver,Bangalore,2021-09-07
C01194,44,Gold,Pune,2021-12-12
C01195,30,Bronze,Pune,2022-04-20
C01196,34,Silver,Delhi,2021-03-29
C01197,49,Gold,Pune,2020-09-06
C01198,43,Silver,Delhi,2021-05-26
C01199,39,Bronze,Bangalore,2021-10-30
C01200,30,Gold,Bangalore,2022-03-11
C01201,29,Silver,Hyderabad,2021-12-24
C01202,24,Gold,Delhi,2022-02-14
C01203,18,Silver,Delhi,2022-04-23
C01204,50,Bronze,Mumbai,2022-03-23
C01205,31,Bronze,Mumbai,2022-05-24
C01206,58,Gold,Hyderabad,2021-02-03
C01207,34,Silver,Bangalore,2021-01-31
C01208,21,Gold,Chennai,2021-04-02
C01209,56,Gold,Mumbai,2022-03-17
C01210,18,Silver,Pune,2020-01-20
C01211,58,Silver,Bangalore,2020-01-27
C01212,41,Silver,Chennai,2020-08-07
C01213,51,Bronze,Pune,2022-04-24
C01214,51,Gold,Delhi,2022-05-14
C01215,41,Gold,Bangalore,2022-07-24
C01216,32,Bronze,Hyderabad,2021-01-11
C01217,34,Silver,Delhi,2021-12-14
C01218,30,Bronze,Delhi,2021-11-17
C01219,24,Bronze,Pune,2021-07-04
C01220,26,Bronze,Delhi,2020-07-09
C01221,52,Gold,Mumbai,2021-09-09
C01222,40,Bronze,Bangalore,2021-08-18
