customer_id,date,calls_made,data_used_gb
C00069,2023-05-31,12,0.57
C00069,2023-06-30,10,9.62
C00069,2023-07-30,11,4.74
C00069,2023-08-29,11,7.47
C00069,2023-09-28,15,4.66
C00069,2023-10-28,11,8.27
C00069,2023-11-27,11,3.27
C00070,2023-01-01,16,5.75
C00070,2023-01-31,16,4.71
C00070,2023-03-02,10,9.14
C00070,2023-04-01,17,1.78
C00070,2023-05-01,8,8.67
C00070,2023-05-31,12,1.55
C00070,2023-06-30,17,7.72
C00070,2023-07-30,14,9.75
C00070,2023-08-29,16,5.59
C00070,2023-09-28,11,6.09
C00070,2023-10-28,15,7.03
C00070,2023-11-27,10,8.11
C00071,2023-01-01,6,2.44
C00071,2023-01-31,11,7.34
C00071,2023-03-02,14,4.65
C00071,2023-04-01,9,4.26
C00071,2023-05-01,7,3.56
C00071,2023-05-31,15,2.95
C00071,2023-06-30,14,2.47
C00071,2023-07-30,16,9.97
C00071,2023-08-29,10,7.06
C00071,2023-09-28,15,6.93
C00071,2023-10-28,16,3.09
C00071,2023-11-27,9,8.56
C00072,2023-01-01,11,8.16
C00072,2023-01-31,17,3.06
C00072,2023-03-02,12,5.41
C00072,2023-04-01,14,7.96
C00072,2023-05-01,14,9.06
C00072,2023-05-31,13,6.63
C00072,2023-06-30,7,4.57
C00072,2023-07-30,10,8.96
C00072,2023-08-29,15,1.73
C00072,2023-09-28,11,6.36
C00072,2023-10-28,13,3.78
C00072,2023-11-27,11,3.54
C00073,2023-01-01,13,2.08
C00073,2023-01-31,11,9.04
C00073,2023-03-02,10,3.0
C00073,2023-04-01,9,9.2
C00073,2023-05-01,11,2.37
C00073,2023-05-31,12,3.09
C00073,2023-06-30,6,8.74
C00073,2023-07-30,9,1.13
C00073,2023-08-29,11,0.96
C00073,2023-09-28,14,9.33
C00073,2023-10-28,12,0.62
C00073,2023-11-27,11,3.62
C00074,2023-01-01,12,6.26
C00074,2023-01-31,14,1.98
C00074,2023-03-02,9,8.11
C00074,2023-04-01,10,8.15
C00074,2023-05-01,20,1.06
C00074,2023-05-31,8,4.69
C00074,2023-06-30,21,2.68
C00074,2023-07-30,16,8.09
C00074,2023-08-29,8,8.45
C00074,2023-09-28,24,8.23
C00074,2023-10-28,16,3.19
C00074,2023-11-27,10,6.66
C00075,2023-01-01,14,1.88
C00075,2023-01-31,16,8.76
C00075,2023-03-02,18,9.61
C00075,2023-04-01,20,7.42
C00075,2023-05-01,14,0.68
C00075,2023-05-31,10,3.35
C00075,2023-06-30,11,6.06
C00075,2023-07-30,10,8.76
C00075,2023-08-29,11,5.31
C00075,2023-09-28,5,2.59
C00075,2023-10-28,8,9.47
C00075,2023-11-27,6,5.46
C00076,2023-01-01,14,9.38
C00076,2023-01-31,11,3.7
C00076,2023-03-02,10,9.32
C00076,2023-04-01,11,2.39
C00076,2023-05-01,12,9.03
C00076,2023-05-31,14,0.82
C00076,2023-06-30,11,7.47
C00076,2023-07-30,15,4.33
C00076,2023-08-29,16,4.68
C00076,2023-09-28,19,8.15
C00076,2023-10-28,12,5.62
C00076,2023-11-27,8,5.03
C00077,2023-01-01,4,7.74
C00077,2023-01-31,10,5.86
C00077,2023-03-02,11,8.9
C00077,2023-04-01,10,5.1
C00077,2023-05-01,10,5.81
C00077,2023-05-31,7,9.83
C00077,2023-06-30,10,3.09
C00077,2023-07-30,16,3.99
C00077,2023-08-29,13,8.25
C00077,2023-09-28,19,7.62
C00077,2023-10-28,13,1.46
C00077,2023-11-27,22,0.92
C00078,2023-01-01,10,9.51
C00078,2023-01-31,14,9.42
C00078,2023-03-02,7,8.95
C00078,2023-04-01,15,4.09
C00078,2023-05-01,11,3.09
C00078,2023-05-31,9,8.75
C00078,2023-06-30,11,7.69
C00078,2023-07-30,15,0.81
C00078,2023-08-29,13,2.36
C00078,2023-09-28,14,9.17
C00078,2023-10-28,10,8.36
C00078,2023-11-27,11,7.38
C00079,2023-01-01,18,1.5
C00079,2023-01-31,11,4.78
C00079,2023-03-02,9,3.47
C00079,2023-04-01,14,3.74
C00079,2023-05-01,17,0.75
C00079,2023-05-31,9,6.08
C00079,2023-06-30,19,1.81
C00079,2023-07-30,10,6.07
C00079,2023-08-29,15,8.13
C00079,2023-09-28,14,2.35
C00079,2023-10-28,15,6.74
C00079,2023-11-27,5,1.52
C00080,2023-01-01,15,4.82
C00080,2023-01-31,8,1.45
C00080,2023-03-02,11,9.14
C00080,2023-04-01,11,9.8
C00080,2023-05-01,9,6.64
C00080,2023-05-31,6,8.04
C00080,2023-06-30,14,4.77
C00080,2023-07-30,11,5.74
C00080,2023-08-29,18,4.31
C00080,2023-09-28,16,9.05
C00080,2023-10-28,9,8.19
C00080,2023-11-27,14,3.12
C00081,2023-01-01,13,7.48
C00081,2023-01-31,11,4.6
C00081,2023-03-02,3,6.64
C00081,2023-04-01,12,8.01
C00081,2023-05-01,19,9.01
C00081,2023-05-31,14,6.04
C00081,2023-06-30,13,6.58
C00081,2023-07-30,6,8.18
C00081,2023-08-29,10,7.08
C00081,2023-09-28,10,7.05
C00081,2023-10-28,12,1.85
C00081,2023-11-27,16,9.68
C00082,2023-01-01,13,7.66
C00082,2023-01-31,9,0.73
C00082,2023-03-02,9,3.29
C00082,2023-04-01,14,2.26
C00082,2023-05-01,13,4.13
C00082,2023-05-31,14,2.95
C00082,2023-06-30,18,3.88
C00082,2023-07-30,8,7.44
C00082,2023-08-29,13,8.02
C00082,2023-09-28,11,9.87
C00082,2023-10-28,22,7.01
C00082,2023-11-27,9,7.8
C00083,2023-01-01,11,7.71
C00083,2023-01-31,13,1.85
C00083,2023-03-02,11,1.12
C00083,2023-04-01,12,6.79
C00083,2023-05-01,15,8.05
C00083,2023-05-31,13,4.14
C00083,2023-06-30,20,1.1
C00083,2023-07-30,11,4.97
C00083,2023-08-29,15,7.27
C00083,2023-09-28,11,8.47
C00083,2023-10-28,15,1.62
C00083,2023-11-27,14,1.45
C00084,2023-01-01,10,4.89
C00084,2023-01-31,10,2.0
C00084,2023-03-02,7,2.52
C00084,2023-04-01,10,2.74
C00084,2023-05-01,9,5.71
C00084,2023-05-31,16,9.14
C00084,2023-06-30,9,5.28
C00084,2023-07-30,18,8.62
C00084,2023-08-29,13,8.93
C00084,2023-09-28,10,3.44
C00084,2023-10-28,7,6.02
C00084,2023-11-27,16,5.88
C00085,2023-01-01,11,1.88
C00085,2023-01-31,10,8.88
C00085,2023-03-02,16,3.45
C00085,2023-04-01,13,2.35
C00085,2023-05-01,14,8.15
C00085,2023-05-31,14,6.67
C00085,2023-06-30,17,7.81
C00085,2023-07-30,8,7.63
C00085,2023-08-29,11,5.79
C00085,2023-09-28,19,1.74
C00085,2023-10-28,12,4.72
C00085,2023-11-27,20,4.7
C00086,2023-01-01,12,6.82
C00086,2023-01-31,13,5.89
C00086,2023-03-02,16,9.59
C00086,2023-04-01,12,8.46
C00086,2023-05-01,12,8.01
C00086,2023-05-31,12,2.38
C00086,2023-06-30,16,8.76
C00086,2023-07-30,11,7.74
C00086,2023-08-29,9,7.5
C00086,2023-09-28,11,5.32
C00086,2023-10-28,11,6.56
C00086,2023-11-27,8,7.93
C00087,2023-01-01,11,3.35
C00087,2023-01-31,15,7.15
C00087,2023-03-02,21,3.01
C00087,2023-04-01,8,5.67
C00087,2023-05-01,13,4.37
C00087,2023-05-31,10,7.25
C00087,2023-06-30,15,2.52
C00087,2023-07-30,15,8.82
C00087,2023-08-29,16,8.41
C00087,2023-09-28,15,6.6
C00087,2023-10-28,7,3.64
C00087,2023-11-27,16,2.62
C00088,2023-01-01,16,8.25
C00088,2023-01-31,11,3.09
C00088,2023-03-02,17,1.87
C00088,2023-04-01,13,1.41
C00088,2023-05-01,13,3.55
C00088,2023-05-31,10,1.12
C00088,2023-06-30,13,4.93
C00088,2023-07-30,13,1.25
C00088,2023-08-29,13,6.88
C00088,2023-09-28,12,9.24
C00088,2023-10-28,12,3.85
C00088,2023-11-27,16,3.75
C00089,2023-01-01,9,1.23
C00089,2023-01-31,10,2.68
C00089,2023-03-02,5,4.74
C00089,2023-04-01,12,6.68
C00089,2023-05-01,10,7.93
C00089,2023-05-31,10,7.51
C00089,2023-06-30,14,8.28
C00089,2023-07-30,7,9.71
C00089,2023-08-29,14,5.51
C00089,2023-09-28,10,3.14
C00089,2023-10-28,12,2.67
C00089,2023-11-27,7,3.86
C00090,2023-01-01,8,0.92
C00090,2023-01-31,16,8.31
C00090,2023-03-02,11,1.22
C00090,2023-04-01,13,1.4
C00090,2023-05-01,18,2.8
C00090,2023-05-31,11,7.16
C00090,2023-06-30,13,2.38
C00090,2023-07-30,12,5.41
C00090,2023-08-29,14,4.04
C00090,2023-09-28,17,6.05
C00090,2023-10-28,20,4.82
C00090,2023-11-27,11,2.38
C00091,2023-01-01,4,3.17
C00091,2023-01-31,12,2.67
C00091,2023-03-02,13,7.16
C00091,2023-04-01,16,8.38
C00091,2023-05-01,15,4.73
C00091,2023-05-31,12,9.8
C00091,2023-06-30,9,4.68
C00091,2023-07-30,16,0.54
C00091,2023-08-29,14,7.69
C00091,2023-09-28,15,7.61
C00091,2023-10-28,13,5.2
C00091,2023-11-27,3,1.72
C00092,2023-01-01,8,8.66
C00092,2023-01-31,13,4.39
C00092,2023-03-02,12,3.11
C00092,2023-04-01,16,5.85
C00092,2023-05-01,12,4.98
C00092,2023-05-31,13,2.08
C00092,2023-06-30,16,5.28
C00092,2023-07-30,13,5.93
C00092,2023-08-29,7,3.16
C00092,2023-09-28,6,6.22
C00092,2023-10-28,8,5.75
C00092,2023-11-27,17,9.1
C00093,2023-01-01,13,7.43
C00093,2023-01-31,9,3.77
C00093,2023-03-02,10,5.74
C00093,2023-04-01,13,9.4
C00093,2023-05-01,7,3.96
C00093,2023-05-31,12,0.77
C00093,2023-06-30,10,3.24
C00093,2023-07-30,10,1.6
C00093,2023-08-29,16,0.99
C00093,2023-09-28,11,5.45
C00093,2023-10-28,14,7.39
C00093,2023-11-27,9,5.72
C00094,2023-01-01,10,1.07
C00094,2023-01-31,20,7.98
C00094,2023-03-02,12,3.16
C00094,2023-04-01,16,7.35
C00094,2023-05-01,13,4.49
C00094,2023-05-31,5,3.76
C00094,2023-06-30,9,0.71
C00094,2023-07-30,9,2.46
C00094,2023-08-29,18,6.05
C00094,2023-09-28,17,6.1
C00094,2023-10-28,18,5.22
C00094,2023-11-27,15,3.45
C00095,2023-01-01,14,9.01
C00095,2023-01-31,19,1.54
C00095,2023-03-02,12,6.5
C00095,2023-04-01,11,2.54
C00095,2023-05-01,8,8.83
C00095,2023-05-31,11,2.2
C00095,2023-06-30,12,7.85
C00095,2023-07-30,9,1.89
C00095,2023-08-29,14,6.21
C00095,2023-09-28,13,9.4
C00095,2023-10-28,11,6.69
C00095,2023-11-27,8,5.53
C00096,2023-01-01,14,9.46
C00096,2023-01-31,14,7.4
C00096,2023-03-02,6,6.92
C00096,2023-04-01,9,9.59
C00096,2023-05-01,8,8.97
C00096,2023-05-31,15,9.31
C00096,2023-06-30,13,2.18
C00096,2023-07-30,7,4.11
C00096,2023-08-29,15,7.39
C00096,2023-09-28,10,5.31
C00096,2023-10-28,7,3.06
C00096,2023-11-27,9,5.68
C00097,2023-01-01,14,0.71
C00097,2023-01-31,8,9.73
C00097,2023-03-02,18,7.39
C00097,2023-04-01,13,4.03
C00097,2023-05-01,12,3.3
C00097,2023-05-31,19,2.86
C00097,2023-06-30,10,6.58
C00097,2023-07-30,15,3.61
C00097,2023-08-29,11,7.06
C00097,2023-09-28,10,3.06
C00097,2023-10-28,11,8.44
C00097,2023-11-27,15,3.16
C00098,2023-01-01,15,8.08
C00098,2023-01-31,15,1.43
C00098,2023-03-02,15,4.29
C00098,2023-04-01,6,5.92
C00098,2023-05-01,17,6.42
C00098,2023-05-31,8,9.5
C00098,2023-06-30,15,2.89
C00098,2023-07-30,11,3.86
C00098,2023-08-29,8,1.27
C00098,2023-09-28,8,9.07
C00098,2023-10-28,9,8.77
C00098,2023-11-27,17,3.48
C00099,2023-01-01,9,2.45
C00099,2023-01-31,14,3.18
C00099,2023-03-02,12,2.66
C00099,2023-04-01,16,9.49
C00099,2023-05-01,14,6.96
C00099,2023-05-31,15,5.84
C00099,2023-06-30,16,1.67
C00099,2023-07-30,9,2.24
C00099,2023-08-29,13,2.0
C00099,2023-09-28,17,2.84
C00099,2023-10-28,10,8.01
C00099,2023-11-27,8,3.4
C00100,2023-01-01,5,1.86
C00100,2023-01-31,14,1.29
C00100,2023-03-02,19,5.61
C00100,2023-04-01,17,9.45
C00100,2023-05-01,11,2.97
C00100,2023-05-31,13,6.26
C00100,2023-06-30,14,3.36
C00100,2023-07-30,15,3.77
C00100,2023-08-29,6,1.28
C00100,2023-09-28,11,6.67
C00100,2023-10-28,15,7.27
C00100,2023-11-27,11,5.47
C00101,2023-01-01,11,7.69
C00101,2023-01-31,11,8.48
C00101,2023-03-02,10,8.27
C00101,2023-04-01,15,9.41
C00101,2023-05-01,14,7.13
C00101,2023-05-31,4,8.87
C00101,2023-06-30,8,4.35
C00101,2023-07-30,10,9.96
C00101,2023-08-29,9,7.7
C00101,2023-09-28,13,5.94
C00101,2023-10-28,20,6.58
C00101,2023-11-27,20,7.04
C00102,2023-01-01,22,7.84
C00102,2023-01-31,11,5.45
C00102,2023-03-02,8,3.7
C00102,2023-04-01,15,5.55
C00102,2023-05-01,15,9.28
C00102,2023-05-31,16,9.9
C00102,2023-06-30,14,6.97
C00102,2023-07-30,14,7.26
C00102,2023-08-29,16,0.75
C00102,2023-09-28,13,8.61
C00102,2023-10-28,11,0.51
C00102,2023-11-27,10,8.89
C00103,2023-01-01,18,3.99
C00103,2023-01-31,12,7.11
C00103,2023-03-02,20,2.14
C00103,2023-04-01,8,5.78
C00103,2023-05-01,18,9.93
C00103,2023-05-31,18,5.12
C00103,2023-06-30,13,6.27
C00103,2023-07-30,12,5.87
C00103,2023-08-29,10,3.98
C00103,2023-09-28,8,3.41
C00103,2023-10-28,17,6.2
C00103,2023-11-27,13,4.68
C00104,2023-01-01,14,1.58
C00104,2023-01-31,13,6.97
C00104,2023-03-02,16,4.66
C00104,2023-04-01,11,3.68
C00104,2023-05-01,11,1.66
C00104,2023-05-31,13,1.87
C00104,2023-06-30,10,1.07
C00104,2023-07-30,10,8.09
C00104,2023-08-29,11,1.0
C00104,2023-09-28,8,6.62
C00104,2023-10-28,18,5.11
C00104,2023-11-27,9,3.22
C00105,2023-01-01,10,0.89
C00105,2023-01-31,14,3.64
C00105,2023-03-02,17,4.26
C00105,2023-04-01,14,8.68
C00105,2023-05-01,13,0.91
C00105,2023-05-31,13,3.96
C00105,2023-06-30,9,2.23
C00105,2023-07-30,12,8.81
C00105,2023-08-29,8,4.35
C00105,2023-09-28,9,3.64
C00105,2023-10-28,12,6.65
C00105,2023-11-27,11,6.24
C00106,2023-01-01,9,8.09
C00106,2023-01-31,13,9.59
C00106,2023-03-02,10,1.35
C00106,2023-04-01,13,9.81
C00106,2023-05-01,10,5.8
C00106,2023-05-31,9,4.15
C00106,2023-06-30,12,4.44
C00106,2023-07-30,13,1.0
C00106,2023-08-29,14,0.77
C00106,2023-09-28,8,1.0
C00106,2023-10-28,6,9.5
C00106,2023-11-27,7,1.32
C00107,2023-01-01,9,9.67
C00107,2023-01-31,11,3.15
C00107,2023-03-02,15,7.98
C00107,2023-04-01,9,5.05
C00107,2023-05-01,16,0.77
C00107,2023-05-31,12,7.54
C00107,2023-06-30,11,6.05
C00107,2023-07-30,12,3.44
C00107,2023-08-29,10,3.41
C00107,2023-09-28,17,3.27
C00107,2023-10-28,8,0.74
C00107,2023-11-27,11,3.73
C00108,2023-01-01,15,9.73
C00108,2023-01-31,12,2.84
C00108,2023-03-02,11,7.05
C00108,2023-04-01,10,2.92
C00108,2023-05-01,13,5.08
C00108,2023-05-31,19,2.99
C00108,2023-06-30,12,8.05
C00108,2023-07-30,16,8.3
C00108,2023-08-29,8,2.86
C00108,2023-09-28,10,4.49
C00108,2023-10-28,12,0.55
C00108,2023-11-27,8,9.93
C00109,2023-01-01,15,1.98
C00109,2023-01-31,6,9.77
C00109,2023-03-02,14,5.26
C00109,2023-04-01,21,7.35
C00109,2023-05-01,13,5.92
C00109,2023-05-31,4,9.26
C00109,2023-06-30,14,9.24
C00109,2023-07-30,15,1.15
C00109,2023-08-29,15,3.12
C00109,2023-09-28,16,2.75
C00109,2023-10-28,4,5.56
C00109,2023-11-27,3,2.71
C00110,2023-01-01,14,4.85
C00110,2023-01-31,15,3.81
C00110,2023-03-02,21,3.4
C00110,2023-04-01,13,8.26
C00110,2023-05-01,14,1.57
C00110,2023-05-31,15,0.52
C00110,2023-06-30,9,2.87
C00110,2023-07-30,10,9.24
C00110,2023-08-29,9,9.6
C00110,2023-09-28,17,3.6
C00110,2023-10-28,16,7.34
C00110,2023-11-27,14,4.77
C00111,2023-01-01,13,8.31
C00111,2023-01-31,15,6.87
C00111,2023-03-02,12,4.04
C00111,2023-04-01,14,6.01
C00111,2023-05-01,16,3.36
C00111,2023-05-31,6,9.3
C00111,2023-06-30,10,5.3
C00111,2023-07-30,13,7.21
C00111,2023-08-29,10,6.55
C00111,2023-09-28,9,4.01
C00111,2023-10-28,15,7.98
C00111,2023-11-27,14,5.01
C00112,2023-01-01,15,3.4
C00112,2023-01-31,10,9.48
C00112,2023-03-02,9,6.44
C00112,2023-04-01,12,4.22
C00112,2023-05-01,17,2.44
C00112,2023-05-31,11,8.6
C00112,2023-06-30,16,2.68
C00112,2023-07-30,16,4.38
C00112,2023-08-29,7,5.06
C00112,2023-09-28,10,6.7
C00112,2023-10-28,25,4.25
C00112,2023-11-27,16,2.99
C00113,2023-01-01,12,0.57
C00113,2023-01-31,3,8.3
C00113,2023-03-02,15,1.28
C00113,2023-04-01,14,5.92
C00113,2023-05-01,10,3.58
C00113,2023-05-31,16,3.46
C00113,2023-06-30,11,8.96
C00113,2023-07-30,12,3.24
C00113,2023-08-29,10,2.96
C00113,2023-09-28,10,5.05
C00113,2023-10-28,11,8.45
C00113,2023-11-27,21,0.58
C00114,2023-01-01,12,4.96
C00114,2023-01-31,6,1.69
C00114,2023-03-02,6,3.59
C00114,2023-04-01,10,8.44
C00114,2023-05-01,11,9.68
C00114,2023-05-31,10,6.81
C00114,2023-06-30,17,8.24
C00114,2023-07-30,14,9.33
C00114,2023-08-29,12,4.54
C00114,2023-09-28,13,5.96
C00114,2023-10-28,9,9.12
C00114,2023-11-27,11,2.82
C00115,2023-01-01,14,4.41
C00115,2023-01-31,18,5.85
C00115,2023-03-02,13,1.44
C00115,2023-04-01,8,0.66
C00115,2023-05-01,17,0.93
C00115,2023-05-31,9,0.84
C00115,2023-06-30,16,4.86
C00115,2023-07-30,14,1.54
C00115,2023-08-29,13,5.58
C00115,2023-09-28,12,9.5
C00115,2023-10-28,12,7.77
C00115,2023-11-27,11,6.01
C00116,2023-01-01,14,0.82
C00116,2023-01-31,11,2.62
C00116,2023-03-02,9,8.34
C00116,2023-04-01,12,6.38
C00116,2023-05-01,10,3.74
C00116,2023-05-31,9,9.66
C00116,2023-06-30,17,0.99
C00116,2023-07-30,15,8.33
C00116,2023-08-29,15,2.93
C00116,2023-09-28,7,5.34
C00116,2023-10-28,25,2.4
C00116,2023-11-27,13,8.66
C00117,2023-01-01,8,8.14
C00117,2023-01-31,15,4.76
C00117,2023-03-02,7,0.59
C00117,2023-04-01,15,5.62
C00117,2023-05-01,11,7.54
C00117,2023-05-31,5,5.84
C00117,2023-06-30,11,9.3
C00117,2023-07-30,18,4.24
C00117,2023-08-29,10,5.9
C00117,2023-09-28,12,3.71
C00117,2023-10-28,15,5.36
C00117,2023-11-27,13,4.56
C00118,2023-01-01,13,3.65
C00118,2023-01-31,7,6.05
C00118,2023-03-02,7,4.28
C00118,2023-04-01,14,5.9
C00118,2023-05-01,13,7.69
C00118,2023-05-31,16,8.96
C00118,2023-06-30,11,7.41
C00118,2023-07-30,19,6.62
C00118,2023-08-29,9,2.85
C00118,2023-09-28,15,0.71
C00118,2023-10-28,10,3.56
C00118,2023-11-27,5,4.4
C00119,2023-01-01,12,7.46
C00119,2023-01-31,13,7.46
C00119,2023-03-02,9,1.39
C00119,2023-04-01,13,5.21
C00119,2023-05-01,8,6.38
C00119,2023-05-31,9,9.0
C00119,2023-06-30,15,8.85
C00119,2023-07-30,5,1.26
C00119,2023-08-29,18,1.94
C00119,2023-09-28,18,8.05
C00119,2023-10-28,14,3.43
C00119,2023-11-27,6,9.2
C00120,2023-01-01,12,8.26
C00120,2023-01-31,14,4.1
C00120,2023-03-02,11,1.91
C00120,2023-04-01,11,6.69
C00120,2023-05-01,14,3.82
C00120,2023-05-31,13,1.51
C00120,2023-06-30,9,4.15
C00120,2023-07-30,6,2.18
C00120,2023-08-29,13,2.13
C00120,2023-09-28,13,6.78
C00120,2023-10-28,7,3.59
C00120,2023-11-27,13,5.92
C00121,2023-01-01,15,8.84
C00121,2023-01-31,12,6.61
C00121,2023-03-02,12,7.76
C00121,2023-04-01,19,5.19
C00121,2023-05-01,10,5.05
C00121,2023-05-31,4,1.14
C00121,2023-06-30,7,8.79
C00121,2023-07-30,18,6.49
C00121,2023-08-29,14,4.02
C00121,2023-09-28,14,6.02
C00121,2023-10-28,12,8.38
C00121,2023-11-27,15,7.52
C00122,2023-01-01,14,5.07
C00122,2023-01-31,16,2.01
C00122,2023-03-02,16,4.21
C00122,2023-04-01,14,1.1
C00122,2023-05-01,13,2.07
C00122,2023-05-31,7,2.46
C00122,2023-06-30,11,3.44
C00122,2023-07-30,11,7.38
C00122,2023-08-29,12,2.65
C00122,2023-09-28,14,9.24
C00122,2023-10-28,14,5.41
C00122,2023-11-27,14,2.84
C00123,2023-01-01,10,2.31
C00123,2023-01-31,13,4.69
C00123,2023-03-02,15,7.22
C00123,2023-04-01,9,8.39
C00123,2023-05-01,15,7.1
C00123,2023-05-31,10,4.02
C00123,2023-06-30,11,2.78
C00123,2023-07-30,8,0.59
C00123,2023-08-29,15,8.14
C00123,2023-09-28,13,5.29
C00123,2023-10-28,14,8.11
C00123,2023-11-27,14,8.28
C00124,2023-01-01,14,5.63
C00124,2023-01-31,14,9.52
C00124,2023-03-02,7,8.33
C00124,2023-04-01,14,4.16
C00124,2023-05-01,13,8.89
C00124,2023-05-31,7,1.77
C00124,2023-06-30,12,2.07
C00124,2023-07-30,14,6.4
C00124,2023-08-29,12,1.56
C00124,2023-09-28,15,1.32
C00124,2023-10-28,15,7.5
C00124,2023-11-27,13,1.23
C00125,2023-01-01,13,1.12
C00125,2023-01-31,14,3.6
C00125,2023-03-02,12,5.87
C00125,2023-04-01,11,0.87
C00125,2023-05-01,8,3.69
C00125,2023-05-31,13,7.41
C00125,2023-06-30,13,8.68
C00125,2023-07-30,17,4.27
C00125,2023-08-29,13,2.79
C00125,2023-09-28,10,3.06
C00125,2023-10-28,6,2.74
C00125,2023-11-27,11,4.76
C00126,2023-01-01,20,8.58
C00126,2023-01-31,9,1.09
C00126,2023-03-02,13,6.87
C00126,2023-04-01,13,2.34
C00126,2023-05-01,14,8.37
C00126,2023-05-31,9,6.16
C00126,2023-06-30,10,2.88
C00126,2023-07-30,10,5.32
C00126,2023-08-29,14,5.43
C00126,2023-09-28,11,9.68
C00126,2023-10-28,10,3.07
C00126,2023-11-27,10,3.07
C00127,2023-01-01,14,3.66
C00127,2023-01-31,10,1.89
C00127,2023-03-02,19,4.02
C00127,2023-04-01,8,7.73
C00127,2023-05-01,12,0.94
C00127,2023-05-31,16,5.08
C00127,2023-06-30,17,8.87
C00127,2023-07-30,12,7.4
C00127,2023-08-29,12,1.99
C00127,2023-09-28,14,3.65
C00127,2023-10-28,14,6.67
C00127,2023-11-27,13,4.29
C00128,2023-01-01,16,7.15
C00128,2023-01-31,10,1.73
C00128,2023-03-02,13,3.11
C00128,2023-04-01,13,2.84
C00128,2023-05-01,10,5.68
C00128,2023-05-31,16,3.32
C00128,2023-06-30,12,9.27
C00128,2023-07-30,10,6.74
C00128,2023-08-29,15,7.99
C00128,2023-09-28,13,5.73
C00128,2023-10-28,9,7.27
C00128,2023-11-27,14,0.89
C00129,2023-01-01,8,6.56
C00129,2023-01-31,18,8.72
C00129,2023-03-02,9,8.52
C00129,2023-04-01,10,3.95
C00129,2023-05-01,10,5.7
C00129,2023-05-31,7,9.03
C00129,2023-06-30,18,5.72
C00129,2023-07-30,12,5.9
C00129,2023-08-29,11,7.68
C00129,2023-09-28,12,6.02
C00129,2023-10-28,13,6.37
C00129,2023-11-27,14,4.74
C00130,2023-01-01,14,4.62
C00130,2023-01-31,10,2.61
C00130,2023-03-02,8,3.27
C00130,2023-04-01,15,6.59
C00130,2023-05-01,14,1.27
C00130,2023-05-31,14,1.44
C00130,2023-06-30,8,8.54
C00130,2023-07-30,14,9.8
C00130,2023-08-29,9,8.55
C00130,2023-09-28,15,7.12
C00130,2023-10-28,9,5.15
C00130,2023-11-27,15,1.53
C00131,2023-01-01,8,1.07
C00131,2023-01-31,18,2.18
C00131,2023-03-02,13,7.66
C00131,2023-04-01,14,7.93
C00131,2023-05-01,12,9.59
C00131,2023-05-31,8,9.52
C00131,2023-06-30,13,7.45
C00131,2023-07-30,17,4.43
C00131,2023-08-29,10,5.7
C00131,2023-09-28,13,3.35
C00131,2023-10-28,11,9.86
C00131,2023-11-27,2,4.57
C00132,2023-01-01,14,10.0
C00132,2023-01-31,8,2.31
C00132,2023-03-02,17,5.05
C00132,2023-04-01,11,1.02
C00132,2023-05-01,14,9.3
C00132,2023-05-31,16,9.93
C00132,2023-06-30,11,2.12
C00132,2023-07-30,12,6.36
C00132,2023-08-29,9,6.27
C00132,2023-09-28,8,3.97
C00132,2023-10-28,18,7.41
C00132,2023-11-27,12,8.58
C00133,2023-01-01,15,6.24
C00133,2023-01-31,13,8.49
C00133,2023-03-02,13,2.78
C00133,2023-04-01,16,4.29
C00133,2023-05-01,8,2.25
C00133,2023-05-31,12,5.87
C00133,2023-06-30,18,3.16
C00133,2023-07-30,5,1.68
C00133,2023-08-29,15,9.29
C00133,2023-09-28,22,4.7
C00133,2023-10-28,14,5.88
C00133,2023-11-27,10,6.71
C00134,2023-01-01,13,8.56
C00134,2023-01-31,13,5.31
C00134,2023-03-02,15,9.72
C00134,2023-04-01,12,3.11
C00134,2023-05-01,16,0.51
C00134,2023-05-31,20,9.6
C00134,2023-06-30,9,7.84
C00134,2023-07-30,16,1.2
C00134,2023-08-29,14,8.57
C00134,2023-09-28,11,8.0
C00134,2023-10-28,7,4.99
C00134,2023-11-27,17,5.81
C00135,2023-01-01,13,3.26
C00135,2023-01-31,12,4.95
C00135,2023-03-02,11,0.5
C00135,2023-04-01,10,7.74
C00135,2023-05-01,13,1.95
C00135,2023-05-31,12,7.11
C00135,2023-06-30,11,2.34
C00135,2023-07-30,11,1.7
C00135,2023-08-29,13,2.68
C00135,2023-09-28,8,9.33
C00135,2023-10-28,11,5.37
C00135,2023-11-27,18,9.86
C00136,2023-01-01,15,9.65
C00136,2023-01-31,17,9.26
C00136,2023-03-02,17,1.86
C00136,2023-04-01,7,3.86
C00136,2023-05-01,14,7.34
C00136,2023-05-31,12,1.68
C00136,2023-06-30,12,5.71
C00136,2023-07-30,14,1.13
C00136,2023-08-29,15,6.35
C00136,2023-09-28,15,6.19
C00136,2023-10-28,14,1.9
C00136,2023-11-27,16,5.44
C00137,2023-01-01,11,3.37
C00137,2023-01-31,8,0.84
C00137,2023-03-02,17,8.92
C00137,2023-04-01,16,5.23
C00137,2023-05-01,11,4.76
C00137,2023-05-31,16,6.55
C00137,2023-06-30,14,4.75
C00137,2023-07-30,14,6.16
C00137,2023-08-29,13,7.9
C00137,2023-09-28,6,4.98
C00137,2023-10-28,17,8.5
